BRC_ID,Property
fig|572418.5.peg.2454,Antibiotic Resistance
fig|572418.5.peg.3493,Antibiotic Resistance
fig|572418.5.peg.2909,Antibiotic Resistance
fig|572418.5.peg.1408,Antibiotic Resistance
fig|572418.5.peg.748,Antibiotic Resistance
fig|572418.5.peg.3679,Antibiotic Resistance
fig|572418.5.peg.1639,Antibiotic Resistance
fig|572418.5.peg.6,Antibiotic Resistance
fig|572418.5.peg.4282,Antibiotic Resistance
fig|572418.5.peg.4137,Antibiotic Resistance
fig|1765.317.peg.3507,Antibiotic Resistance
fig|1765.317.peg.1453,Antibiotic Resistance
fig|1765.317.peg.2734,Antibiotic Resistance
fig|1765.317.peg.389,Antibiotic Resistance
fig|1765.317.peg.1135,Antibiotic Resistance
fig|1765.317.peg.2715,Antibiotic Resistance
fig|1765.317.peg.123,Antibiotic Resistance
fig|1765.317.peg.887,Antibiotic Resistance
fig|1765.317.peg.264,Antibiotic Resistance
fig|1765.317.peg.1377,Antibiotic Resistance
fig|1765.317.peg.3239,Antibiotic Resistance
fig|1765.317.peg.2676,Antibiotic Resistance
fig|1765.317.peg.3844,Antibiotic Resistance
fig|1765.317.peg.3843,Antibiotic Resistance
fig|1765.317.peg.2656,Antibiotic Resistance
fig|1765.317.peg.532,Antibiotic Resistance
fig|1765.317.peg.1079,Antibiotic Resistance
fig|1765.317.peg.2629,Antibiotic Resistance
fig|1765.317.peg.534,Antibiotic Resistance
fig|1765.317.peg.1136,Antibiotic Resistance
fig|1765.317.peg.4319,Antibiotic Resistance
fig|1765.317.peg.3998,Antibiotic Resistance
fig|1765.317.peg.3047,Antibiotic Resistance
fig|1765.317.peg.3509,Antibiotic Resistance
fig|1765.317.peg.724,Antibiotic Resistance
fig|1765.317.peg.3015,Antibiotic Resistance
fig|1765.317.peg.3014,Antibiotic Resistance
fig|1765.317.peg.3529,Antibiotic Resistance
fig|1765.317.peg.1530,Antibiotic Resistance
fig|1765.317.peg.1134,Antibiotic Resistance
fig|1765.317.peg.2618,Antibiotic Resistance
fig|1765.317.peg.3370,Antibiotic Resistance
fig|1765.317.peg.1128,Antibiotic Resistance
fig|1765.317.peg.619,Antibiotic Resistance
fig|1765.317.peg.3508,Antibiotic Resistance
fig|1765.317.peg.921,Antibiotic Resistance
fig|1765.317.peg.2627,Antibiotic Resistance
fig|1765.317.peg.341,Antibiotic Resistance
fig|1765.317.peg.998,Antibiotic Resistance
fig|1765.317.peg.2637,Antibiotic Resistance
fig|1765.317.peg.476,Antibiotic Resistance
fig|1765.317.peg.3630,Antibiotic Resistance
fig|1765.317.peg.3667,Antibiotic Resistance
fig|1765.317.peg.4217,Antibiotic Resistance
fig|1765.317.peg.2617,Antibiotic Resistance
fig|1765.317.peg.3114,Antibiotic Resistance
fig|1765.317.peg.1908,Antibiotic Resistance
fig|1765.317.peg.70,Antibiotic Resistance
fig|1765.317.peg.1599,Antibiotic Resistance
fig|1765.317.peg.2636,Antibiotic Resistance
fig|1765.317.peg.2634,Antibiotic Resistance
fig|1765.317.peg.2628,Antibiotic Resistance
fig|1765.317.peg.2260,Antibiotic Resistance
fig|1765.317.peg.3396,Antibiotic Resistance
fig|1765.317.peg.618,Antibiotic Resistance
fig|1765.317.peg.607,Antibiotic Resistance
fig|1765.317.peg.4311,Antibiotic Resistance
fig|233413.5.peg.362,Antibiotic Resistance
fig|233413.5.peg.2949,Antibiotic Resistance
fig|233413.5.peg.4255,Antibiotic Resistance
fig|233413.5.peg.3601,Antibiotic Resistance
fig|233413.5.peg.747,Antibiotic Resistance
fig|233413.5.peg.1477,Antibiotic Resistance
fig|233413.5.peg.786,Antibiotic Resistance
fig|233413.5.peg.3052,Antibiotic Resistance
fig|233413.5.peg.4328,Antibiotic Resistance
fig|233413.5.peg.746,Antibiotic Resistance
fig|233413.5.peg.295,Antibiotic Resistance
fig|233413.5.peg.758,Antibiotic Resistance
fig|233413.5.peg.807,Antibiotic Resistance
fig|233413.5.peg.766,Antibiotic Resistance
fig|233413.5.peg.3792,Antibiotic Resistance
fig|233413.5.peg.3033,Antibiotic Resistance
fig|233413.5.peg.3317,Antibiotic Resistance
fig|233413.5.peg.764,Antibiotic Resistance
fig|233413.5.peg.3600,Antibiotic Resistance
fig|233413.5.peg.5,Antibiotic Resistance
fig|233413.5.peg.4182,Antibiotic Resistance
fig|233413.5.peg.3177,Antibiotic Resistance
fig|233413.5.peg.2303,Antibiotic Resistance
fig|233413.5.peg.767,Antibiotic Resistance
fig|233413.5.peg.1709,Antibiotic Resistance
fig|233413.5.peg.1661,Antibiotic Resistance
fig|233413.5.peg.4256,Antibiotic Resistance
fig|233413.5.peg.757,Antibiotic Resistance
fig|233413.5.peg.3304,Antibiotic Resistance
fig|233413.5.peg.2092,Antibiotic Resistance
fig|233413.5.peg.1413,Antibiotic Resistance
fig|233413.5.peg.2490,Antibiotic Resistance
fig|233413.5.peg.1940,Antibiotic Resistance
fig|233413.5.peg.274,Antibiotic Resistance
fig|233413.5.peg.3256,Antibiotic Resistance
fig|233413.5.peg.3546,Antibiotic Resistance
fig|233413.5.peg.3594,Antibiotic Resistance
fig|233413.5.peg.2132,Antibiotic Resistance
fig|233413.5.peg.3731,Antibiotic Resistance
fig|233413.5.peg.2590,Antibiotic Resistance
fig|233413.5.peg.4234,Antibiotic Resistance
fig|233413.5.peg.1456,Antibiotic Resistance
fig|233413.5.peg.2525,Antibiotic Resistance
fig|233413.5.peg.1423,Antibiotic Resistance
fig|233413.5.peg.6,Antibiotic Resistance
fig|233413.5.peg.4181,Antibiotic Resistance
fig|233413.5.peg.1812,Antibiotic Resistance
fig|233413.5.peg.3984,Antibiotic Resistance
fig|233413.5.peg.4180,Antibiotic Resistance
fig|233413.5.peg.2208,Antibiotic Resistance
fig|233413.5.peg.3599,Antibiotic Resistance
fig|233413.5.peg.354,Antibiotic Resistance
fig|233413.5.peg.759,Antibiotic Resistance
fig|233413.5.peg.275,Antibiotic Resistance
fig|233413.5.peg.984,Antibiotic Resistance
fig|233413.5.peg.2491,Antibiotic Resistance
fig|233413.5.peg.4207,Antibiotic Resistance
