Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.807","Mb0740","VBIMycBov88188_0807",,,"rplF","LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.766","Mb0703","VBIMycBov88188_0766",,,"fusA1","Translation elongation factor G",,"antibiotic target in susceptible species","17980694;19289529;19289529;17325218;19289529",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3792","Mb3457c","VBIMycBov88188_3792",,,"alr","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3033","Mb2767c","VBIMycBov88188_3033",,,"pgsA3","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",,"protein altering cell wall charge conferring antibiotic resistance","22238576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3317","Mb3018","VBIMycBov88188_3317",,,,"MFS-type transporter Rv2994 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.764","Mb0701","VBIMycBov88188_0764",,,"rpsL","SSU ribosomal protein S12p (S23e)",,"antibiotic target in susceptible species","7934937",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3600","Mb3273c","VBIMycBov88188_3600",,,"mtrB","Two component system sensor histidine kinase MtrB",,"regulator modulating expression of antibiotic resistance genes","20233304",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.5","Mb0005","VBIMycBov88188_0005",,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4182","Mb3824","VBIMycBov88188_4182",,,"embB","Integral membrane indolylacetylinositol arabinosyltransferase EmbB (EC 2.4.2.-)",,"antibiotic target in susceptible species","9142129;8876238;10639358;21444710",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3177","Mb2895c","VBIMycBov88188_3177",,,"dxr","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2303","Mb2094c","VBIMycBov88188_2303",,,"blaC","Class A beta-lactamase (EC 3.5.2.6)",,"antibiotic inactivation enzyme",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.767","Mb0704","VBIMycBov88188_0767",,,"tuf","Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1709","Mb1563","VBIMycBov88188_1709",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1661","Mb1520","VBIMycBov88188_1661",,,"inhA","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4256","Mb3885","VBIMycBov88188_4256",,,"ethR","Transcriptional repressor TetR family => EthR",,"regulator modulating expression of antibiotic resistance genes","10869356;14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.757","Mb0695c","VBIMycBov88188_0757",,,"mmpL5","Transmembrane transport protein MmpL5",,"efflux pump conferring antibiotic resistance","15908378;18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3304","Mb3005c","VBIMycBov88188_3304",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2092","Mb1909","VBIMycBov88188_2092",,,,"MFS-type transporter Rv1877 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1413","Mb1288c","VBIMycBov88188_1413",,,,"MFS-type drug/proton antiporter Rv1258c family => implicated in rifampicin, ofloxacin, isoniazid, ethambutol efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2490","Mb2269","VBIMycBov88188_2490",,,"kasA","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1940","Mb1776","VBIMycBov88188_1940",,,,"Efflux transmembrane permease Rv1747 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.274","Mb0247c","VBIMycBov88188_0274",,,,"Probable (3R)-hydroxyacyl-CoA dehydratase HtdX",,"antibiotic target replacement protein","19136596;24100560;20511508;15247240",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3256","Mb2967","VBIMycBov88188_3256",,,"mmpL7","Transmembrane transport protein MmpL7",,"efflux pump conferring antibiotic resistance","15908378;25986884;16251328",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3546","Mb3221c","VBIMycBov88188_3546",,,"whiB7","Transcriptional regulator, WhiB family => WhiB7, implicated in resistance to rifampicin, ofloxacin",,"regulator modulating expression of antibiotic resistance genes","16103351;21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3594","Mb3267c","VBIMycBov88188_3594",,,,"cAMP-binding MFS-type transporter with patatin-like domain Rv3239c family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2132","Mb1943c","VBIMycBov88188_2132",,,"katG","Catalase-peroxidase KatG (EC 1.11.1.21)",,"antibiotic activation enzyme","14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3731","Mb3396c","VBIMycBov88188_3731",,,,"Pentapeptide repeat family protein, MfpA => Quinolone resistance protein MfpA(Mt)",,"antibiotic target protection protein","15933203",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2590","Mb2361c","VBIMycBov88188_2590",,,,"MFS-type transporter Rv2333c family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4234","Mb3872c","VBIMycBov88188_4234",,,"glpQ1","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1456","Mb1329","VBIMycBov88188_1456",,,"rho","Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2525","Mb2300c","VBIMycBov88188_2525",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1423","Mb1298c","VBIMycBov88188_1423",,,"embR","Transcriptional regulatory protein EmbR",,"regulator modulating expression of antibiotic resistance genes","10639358;26033726",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.6","Mb0006","VBIMycBov88188_0006",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4181","Mb3823","VBIMycBov88188_4181",,,"embA","Integral membrane indolylacetylinositol arabinosyltransferase EmbA (EC 2.4.2.-)",,"antibiotic target in susceptible species","10639358;26033726",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.1812","Mb1660","VBIMycBov88188_1812",,,,"MFS-type transporter Rv1634 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3984","Mb3638c","VBIMycBov88188_3984",,,"folP1","Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4180","Mb3822","VBIMycBov88188_4180",,,"embC","Integral membrane indolylacetylinositol arabinosyltransferase EmbC (EC 2.4.2.-)",,"antibiotic target in susceptible species","10639358;26033726",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2208","Mb2010","VBIMycBov88188_2208",,,,"23S rRNA (adenine(2058)-N(6))-dimethyltransferase (EC 2.1.1.184) => Erm(37)",,"antibiotic target modifying enzyme","14693532",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.3599","Mb3272c","VBIMycBov88188_3599",,,"lpqB","Lipoprotein LpqB, modulates activity of MtrAB two-component system",,"regulator modulating expression of antibiotic resistance genes","20233304",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.354","Mb0325c","VBIMycBov88188_0354",,,"glpQ2","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.759","Mb0697","VBIMycBov88188_0759",,,,"MarR family transcriptional regulator associated with MmpL5/MmpS5 efflux system",,"regulator modulating expression of antibiotic resistance genes","18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.275","Mb0248c","VBIMycBov88188_0275",,,"fabG","3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35), FabG4",,"antibiotic target replacement protein","24100560;21081168",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.984","Mb0904","VBIMycBov88188_0984",,,,"Transcriptional regulator, MarR family => implicated in bedaquiline tolerance",,"regulator modulating expression of antibiotic resistance genes","27573104",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.2491","Mb2270","VBIMycBov88188_2491",,,"kasB","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium bovis AF2122/97","fig|233413.5.peg.4207","Mb3847","VBIMycBov88188_4207",,,,"weak similarity to aminoglycoside phosphotransferase",,"antibiotic inactivation enzyme",";",,,,
