Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3005","MAF_27680","VBIMycAfr123451_3005",,,"dfrA","Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1442",,"VBIMycAfr123451_1442",,,,"Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2988","MAF_27510","VBIMycAfr123451_2988",,,"pgsA3","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",,"protein altering cell wall charge conferring antibiotic resistance","22238576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1784","MAF_16460","VBIMycAfr123451_1784",,,,"MFS-type transporter Rv1634 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2664",,"VBIMycAfr123451_2664",,,,"Hydrogen peroxide-inducible genes activator => OxyR",,"regulator modulating expression of antibiotic resistance genes","25799046",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1462","MAF_13370","VBIMycAfr123451_1462",,,"murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3130","MAF_28750","VBIMycAfr123451_3130",,,"dxr","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3547","MAF_32550","VBIMycAfr123451_3547",,,"lpqB","Lipoprotein LpqB, modulates activity of MtrAB two-component system",,"regulator modulating expression of antibiotic resistance genes","20233304",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.264","MAF_02430","VBIMycAfr123451_0264",,,"fabG4","3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35), FabG4",,"antibiotic target replacement protein","24100560;21081168",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.4162","MAF_38320","VBIMycAfr123451_4162",,,,"weak similarity to aminoglycoside phosphotransferase",,"antibiotic inactivation enzyme",";",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2486","MAF_22870","VBIMycAfr123451_2486",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.349","MAF_03260","VBIMycAfr123451_0349",,,,"Transcriptional regulator, ArsR family => implicated in bedaquiline tolerance",,"regulator modulating expression of antibiotic resistance genes","27573104",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2453","MAF_22560","VBIMycAfr123451_2453",,,"kasA","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1395","MAF_12770","VBIMycAfr123451_1395",,,,"MFS-type drug/proton antiporter Rv1258c family => implicated in rifampicin, ofloxacin, isoniazid, ethambutol efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1911","MAF_17660","VBIMycAfr123451_1911",,,,"Efflux transmembrane permease Rv1747 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3254","MAF_29860","VBIMycAfr123451_3254",,,"ddlA","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2170","MAF_19990","VBIMycAfr123451_2170",,,,"23S rRNA (adenine(2058)-N(6))-dimethyltransferase (EC 2.1.1.184) => Erm(37)",,"antibiotic target modifying enzyme","14693532",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.742","MAF_06850","VBIMycAfr123451_0742",,,"mmpL5","Transmembrane transport protein MmpL5",,"efflux pump conferring antibiotic resistance","15908378;18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3740","MAF_34370","VBIMycAfr123451_3740",,,"alr","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3541","MAF_32500","VBIMycAfr123451_3541",,,,"cAMP-binding MFS-type transporter with patatin-like domain Rv3239c family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.768","MAF_07090","VBIMycAfr123451_0768",,,"rpsJ","SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.263","MAF_02420","VBIMycAfr123451_0263",,,,"Probable (3R)-hydroxyacyl-CoA dehydratase HtdX",,"antibiotic target replacement protein","19136596;24100560;20511508;15247240",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.731","MAF_06760","VBIMycAfr123451_0731",,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3209","MAF_29470","VBIMycAfr123451_3209",,,"mmpL7","Transmembrane transport protein MmpL7",,"efflux pump conferring antibiotic resistance","15908378;25986884;16251328",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.4207","MAF_38690","VBIMycAfr123451_4207",,,"ethA","Monooxygenase EthA, implicated in activation of thiocarbamide-containing pro-drugs",,"antibiotic activation enzyme","10869356;14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.4138","MAF_38100","VBIMycAfr123451_4138",,,"embB","Integral membrane indolylacetylinositol arabinosyltransferase EmbB (EC 2.4.2.-)",,"antibiotic target in susceptible species","9142129;8876238;10639358;21444710",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2454","MAF_22570","VBIMycAfr123451_2454",,,"kasB","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3493","MAF_32040","VBIMycAfr123451_3493",,,"whiB7","Transcriptional regulator, WhiB family => WhiB7, implicated in resistance to rifampicin, ofloxacin",,"regulator modulating expression of antibiotic resistance genes","16103351;21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.2909","MAF_26750","VBIMycAfr123451_2909",,,"ribD","Dihydrofolate reductase analogue (EC 1.5.1.3) => conferring resistance to para-aminosalicylic acid (PAS)",,"antibiotic target replacement protein","26848874",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1408","MAF_12880","VBIMycAfr123451_1408",,,"embR","Transcriptional regulatory protein EmbR",,"regulator modulating expression of antibiotic resistance genes","10639358;26033726",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.748","MAF_06910","VBIMycAfr123451_0748",,,"rpsL","SSU ribosomal protein S12p (S23e)",,"antibiotic target in susceptible species","7934937",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.3679","MAF_33760","VBIMycAfr123451_3679",,,,"Pentapeptide repeat family protein, MfpA => Quinolone resistance protein MfpA(Mt)",,"antibiotic target protection protein","15933203",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.1639","MAF_15070","VBIMycAfr123451_1639",,,"inhA","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.6","MAF_00060","VBIMycAfr123451_0006",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.4282","MAF_39340","VBIMycAfr123451_4282",,,"gid","16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)",,"gene conferring resistance via absence","17238915",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium africanum GM041182","fig|572418.5.peg.4137","MAF_38090","VBIMycAfr123451_4137",,,"embA","Integral membrane indolylacetylinositol arabinosyltransferase EmbA (EC 2.4.2.-)",,"antibiotic target in susceptible species","10639358;26033726",,,,
