Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.292","Rv0262c","VBIMycTub87468_0292",,,"aac","Aminoglycoside 2'-N-acetyltransferase (EC 2.3.1.59) => AAC(2')-I",,"antibiotic inactivation enzyme","8407825;8891143;9159528",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.3630","Rv3246c","VBIMycTub87468_3630",,,"mtrA","Two component system response regulator MtrA",,"regulator modulating expression of antibiotic resistance genes","20233304",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.5","Rv0005","VBIMycTub87468_0005",,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.6","Rv0006","VBIMycTub87468_0006",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.271","Rv0241c","VBIMycTub87468_0271",,,,"Probable (3R)-hydroxyacyl-CoA dehydratase HtdX",,"antibiotic target replacement protein","19136596;24100560;20511508;15247240",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.3200","Rv2870c","VBIMycTub87468_3200",,,"dxr","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.755","Rv0678","VBIMycTub87468_0755",,,,"MarR family transcriptional regulator associated with MmpL5/MmpS5 efflux system",,"regulator modulating expression of antibiotic resistance genes","18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.1716","Rv1536","VBIMycTub87468_1716",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.1473","Rv1315","VBIMycTub87468_1473",,,"murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.753","Rv0676c","VBIMycTub87468_0753",,,"mmpL5","Transmembrane transport protein MmpL5",,"efflux pump conferring antibiotic resistance","15908378;18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.2094","Rv1877","VBIMycTub87468_2094",,,,"MFS-type transporter Rv1877 family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.4025","Rv3608c","VBIMycTub87468_4025",,,"folP1","Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.4225","Rv3794","VBIMycTub87468_4225",,,"embA","Integral membrane indolylacetylinositol arabinosyltransferase EmbA (EC 2.4.2.-)",,"antibiotic target in susceptible species","10639358;26033726",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.742","Rv0667","VBIMycTub87468_0742",,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.1656","Rv1484","VBIMycTub87468_1656",,,"inhA","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.3328","Rv2981c","VBIMycTub87468_3328",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.743","Rv0668","VBIMycTub87468_0743",,,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.4298","Rv3855","VBIMycTub87468_4298",,,"ethR","Transcriptional repressor TetR family => EthR",,"regulator modulating expression of antibiotic resistance genes","10869356;14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.754","Rv0677c","VBIMycTub87468_0754",,,"mmpS5","Membrane protein MmpS5",,"efflux pump conferring antibiotic resistance","25986884;18851927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.2310","Rv2068c","VBIMycTub87468_2310",,,"blaC","Class A beta-lactamase (EC 3.5.2.6)",,"antibiotic inactivation enzyme",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.350","Rv0317c","VBIMycTub87468_0350",,,"glpQ2","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.781","Rv0700","VBIMycTub87468_0781",,,"rpsJ","SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.2539","Rv2277c","VBIMycTub87468_2539",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.3622","Rv3239c","VBIMycTub87468_3622",,,,"cAMP-binding MFS-type transporter with patatin-like domain Rv3239c family => implicated in rifampicin, ofloxacin efflux",,"efflux pump conferring antibiotic resistance","21512166",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Mycobacterium tuberculosis H37Rv","fig|83332.12.peg.358","Rv0324","VBIMycTub87468_0358",,,,"Transcriptional regulator, ArsR family => implicated in bedaquiline tolerance",,"regulator modulating expression of antibiotic resistance genes","27573104",,,,
