Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3634",,"VBISalEnt120419_3634",,,,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.55","STY0055","VBISalEnt120419_0055",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.5241","HCM1.223","VBISalEnt120419_5241",,,"strA","Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I",,"antibiotic inactivation enzyme","2167474;2653965;16954315",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.101","STY0102","VBISalEnt120419_0101",,,"folA","Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3707","STY3638","VBISalEnt120419_3707",,,"rho","Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3824","STY3749","VBISalEnt120419_3824",,,"oxyR","Hydrogen peroxide-inducible genes activator => OxyR",,"regulator modulating expression of antibiotic resistance genes","25799046",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1987","STY1970","VBISalEnt120419_1987",,,,"PhoP/PhoQ regulator MgrB",,"gene conferring resistance via absence","25190723",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1550","STY1541","VBISalEnt120419_1550",,,"marA","Multiple antibiotic resistance protein MarA",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.947","STY0938","VBISalEnt120419_0947",,,"ybjZ","Macrolide export ATP-binding/permease protein MacB",,"efflux pump conferring antibiotic resistance","11544226",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1361","STY1352","VBISalEnt120419_1361",,,"fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2565","STY2534","VBISalEnt120419_2565",,,"pmrD","Signal transduction protein PmrD, part of PhoPQ-PmrD-PmrAB multicomponent regulatory system",,"regulator modulating expression of antibiotic resistance genes","25605366;15569938;12676988",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2365","STY2341","VBISalEnt120419_2365",,,,"Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4449","STY4353","VBISalEnt120419_4449",,,"tuf","Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.5207","HCM1.178ac","VBISalEnt120419_5207",,,,"DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2561","STY2530","VBISalEnt120419_2561",,,,"4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)",,"protein altering cell wall charge conferring antibiotic resistance","15695810;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3636",,"VBISalEnt120419_3636",,,,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3635",,"VBISalEnt120419_3635",,,,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3425","STY3364","VBISalEnt120419_3425",,,"tolC","Outer membrane channel TolC (OpmH)",,"efflux pump conferring antibiotic resistance","6219270",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.817","STY0813","VBISalEnt120419_0817",,,"ybhT","AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump",,"efflux pump conferring antibiotic resistance","23010927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1947","STY1930","VBISalEnt120419_1947",,,"dadX","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4469","STY4373","VBISalEnt120419_4469",,,"rplF","LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3838","STY3763","VBISalEnt120419_3838",,,,"Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.5236","HCM1.216","VBISalEnt120419_5236",,,"bla","Class A beta-lactamase (EC 3.5.2.6) => TEM family",,"antibiotic inactivation enzyme","11585791",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2364","STY2340","VBISalEnt120419_2364",,,"yegN","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4142","STY4057","VBISalEnt120419_4142",,,,"Subclass B3 beta-lactamase (EC 3.5.2.6)",,"antibiotic inactivation enzyme","22985886;16723554;12019096;26666948;18843302;11749954;26482314;22442240;15561856;10858348;18563261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3550","STY3486","VBISalEnt120419_3550",,,"murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.521","STY0519","VBISalEnt120419_0521",,,"acrB","Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3535","STY3473","VBISalEnt120419_3535",,,"folP","Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1306","STY1299","VBISalEnt120419_1306",,,"hns","DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2993","STY2941","VBISalEnt120419_2993",,,"emrB","Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4543","STY4443","VBISalEnt120419_4543",,,"alr","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4445","STY4350","VBISalEnt120419_4445",,,"rpsL","SSU ribosomal protein S12p (S23e)",,"antibiotic target in susceptible species","7934937",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.150","STY0150","VBISalEnt120419_0150",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4447","STY4352","VBISalEnt120419_4447",,,"fusA","Translation elongation factor G",,"antibiotic target in susceptible species","17980694;19289529;19289529;17325218;19289529",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.5228","HCM1.206","VBISalEnt120419_5228",,,"cat","Chloramphenicol O-acetyltransferase (EC 2.3.1.28) => CatA1/CatA4 family",,"antibiotic inactivation enzyme","27635645;25779570 ",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2560","STY2529","VBISalEnt120419_2560",,,,"UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)",,"protein altering cell wall charge conferring antibiotic resistance","15809294;11706007;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2991","STY2939","VBISalEnt120419_2991",,,"emrR","Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4349","STY4258","VBISalEnt120419_4349",,,"ugpQ","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.523","STY0521","VBISalEnt120419_0523",,,"acrR","Transcriptional regulator of acrAB operon, AcrR",,"regulator modulating expression of antibiotic resistance genes",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4016","STY3936","VBISalEnt120419_4016",,,"yidY","Multidrug efflux pump MdtL (of MFS type)",,"efflux pump conferring antibiotic resistance","11566977",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3812","STY3739","VBISalEnt120419_3812",,,"tuf","Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2530","STY2499","VBISalEnt120419_2530",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2363","STY2339","VBISalEnt120419_2363",,,,"Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4593","STY4490","VBISalEnt120419_4593",,,"pmrB","Sensor protein BasS/PmrB (activates BasR/PmrA)",,"regulator modulating expression of antibiotic resistance genes","8282725;25150146;20653976",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3834","STY3760","VBISalEnt120419_3834",,,"katG","Catalase-peroxidase KatG (EC 1.11.1.21)",,"antibiotic activation enzyme","14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4068","STY3981","VBISalEnt120419_4068",,,"emrD","Multidrug efflux pump EmrD (of MFS type)",,"efflux pump conferring antibiotic resistance","8987357;16675700",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3804","STY3731","VBISalEnt120419_3804",,,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2558","STY2527","VBISalEnt120419_2558",,,,"UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)",,"protein altering cell wall charge conferring antibiotic resistance","12704196;12429098",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4799","STY4698","VBISalEnt120419_4799",,,"sugE","Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds",,"efflux pump conferring antibiotic resistance","11948170",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4992","STY4874","VBISalEnt120419_4992",,,,"Multidrug efflux pump MdtM (of MFS type)",,"efflux pump conferring antibiotic resistance","23221628",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.1549","STY1540","VBISalEnt120419_1549",,,"marR","Multiple antibiotic resistance protein MarR",,"antibiotic resistance gene cluster, cassette, or operon","7768850;8282690;8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2486","STY2458","VBISalEnt120419_2486",,,"bcr","Multidrug resistance transporter => Bicyclomycin resistance protein Bcr-1",,"efflux pump conferring antibiotic resistance","8486276;16181146",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2992","STY2940","VBISalEnt120419_2992",,,"emrA","Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.409","STY0412","VBISalEnt120419_0409",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.4025","STY3943","VBISalEnt120419_4025",,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2564","STY2533","VBISalEnt120419_2564",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.2563","STY2532","VBISalEnt120419_2563",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhi str. CT18","fig|220341.7.peg.3805","STY3732","VBISalEnt120419_3805",,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
