Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2848","SPA2673","VBISalEnt134188_2848",,,"emrB","Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3513","SPA3314","VBISalEnt134188_3513",,,"rpsL","SSU ribosomal protein S12p (S23e)",,"antibiotic target in susceptible species","7934937",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1332","SPA1250","VBISalEnt134188_1332",,,"aac","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ic,f,g,h,j,k,l,r-z",,"antibiotic inactivation enzyme","11158753;15155202;1354954;2069376;8257129;7810994;8001769;7793874;10188279;10542165;10508008",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3610","SPA3405","VBISalEnt134188_3610",,,"ugpQ","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.596","SPA0561","VBISalEnt134188_0596",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4232","SPA3991","VBISalEnt134188_4232",,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4001","SPA3757","VBISalEnt134188_4001",,,"rho","Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.601","SPA0566","VBISalEnt134188_0601",,,"yfbE","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)",,"protein altering cell wall charge conferring antibiotic resistance","12704196;12429098",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2391","SPA2246","VBISalEnt134188_2391",,,"acrA","Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1199","SPA1127","VBISalEnt134188_1199",,,"hns","DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4359","SPA4111","VBISalEnt134188_4359",,,"yjdB","Lipid A phosphoethanolamine transferase EptA/PmrC (EC 2.7.8.43)",,"protein altering cell wall charge conferring antibiotic resistance","17362200;23810904;15205413",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1427","SPA1336","VBISalEnt134188_1427",,,"marA","Multiple antibiotic resistance protein MarA",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3924","SPA3679","VBISalEnt134188_3924",,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2390","SPA2245","VBISalEnt134188_2390",,,"acrR","Transcriptional regulator of acrAB operon, AcrR",,"regulator modulating expression of antibiotic resistance genes",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.597","SPA0562","VBISalEnt134188_0597",,,"arnT","Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) @ Polymyxin resistance protein PmrK",,"protein altering cell wall charge conferring antibiotic resistance","11535604;16226890",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3505","SPA3307","VBISalEnt134188_3505",,,"rpsJ","SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2392","SPA2247","VBISalEnt134188_2392",,,"acrB","Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2107","SPA1972","VBISalEnt134188_2107",,,"ybhT","AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump",,"efflux pump conferring antibiotic resistance","23010927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3885","SPA3649","VBISalEnt134188_3885",,,"emrD","Multidrug efflux pump EmrD (of MFS type)",,"efflux pump conferring antibiotic resistance","8987357;16675700",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1762","SPA1654","VBISalEnt134188_1762",,,"fabF","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.599","SPA0564","VBISalEnt134188_0599",,,"yfbG","UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)",,"protein altering cell wall charge conferring antibiotic resistance","15809294;11706007;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2846","SPA2671","VBISalEnt134188_2846",,,"emrR","Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2023","SPA1896","VBISalEnt134188_2023",,,"mdfA","Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance","9079913",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.627","SPA0592","VBISalEnt134188_0627",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.142","SPA0132","VBISalEnt134188_0142",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.778","SPA0737","VBISalEnt134188_0778",,,"yegO","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2492",,"VBISalEnt134188_2492",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4407","SPA4155","VBISalEnt134188_4407",,,"sugE","Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds",,"efflux pump conferring antibiotic resistance","11948170",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3933","SPA3688","VBISalEnt134188_3933",,,"yidY","Multidrug efflux pump MdtL (of MFS type)",,"efflux pump conferring antibiotic resistance","11566977",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1144","SPA1071","VBISalEnt134188_1144",,,"dadX","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4225","SPA3984","VBISalEnt134188_4225",,,"tuf","Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.598","SPA0563","VBISalEnt134188_0598",,,,"4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)",,"protein altering cell wall charge conferring antibiotic resistance","15695810;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4308","SPA4064","VBISalEnt134188_4308",,,"alr","Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.417","SPA0388","VBISalEnt134188_0417",,,"acrD","Aminoglycosides efflux system AcrAD-TolC, inner-membrane proton/drug antiporter AcrD (RND type)",,"efflux pump conferring antibiotic resistance","10692383",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2491",,"VBISalEnt134188_2491",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3509","SPA3311","VBISalEnt134188_3509",,,"tuf","Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.602","SPA0567","VBISalEnt134188_0602",,,"ais","Lipopolysaccharide core heptose(II)-phosphate phosphatase @ Polymyxin resistance protein PmrG",,"protein altering cell wall charge conferring antibiotic resistance","17574312;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1252","SPA1177","VBISalEnt134188_1252",,,"fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.244","SPA0227","VBISalEnt134188_0244",,,"dxr","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2520",,"VBISalEnt134188_2520",,,,"Multidrug efflux system, outer membrane factor lipoprotein of OprM/OprM family",,"efflux pump conferring antibiotic resistance",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.665","SPA0629","VBISalEnt134188_0665",,,"bcr","Multidrug resistance transporter => Bicyclomycin resistance protein Bcr-1",,"efflux pump conferring antibiotic resistance","8486276;16181146",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4203","SPA3952","VBISalEnt134188_4203",,,"katG","Catalase-peroxidase KatG (EC 1.11.1.21)",,"antibiotic activation enzyme","14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.2024","SPA1897","VBISalEnt134188_2024",,,"ybjG","Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27), conveys bacitracin resistance",,"antibiotic target protection protein","12486040;15778224;15946938",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1426","SPA1335","VBISalEnt134188_1426",,,"marR","Multiple antibiotic resistance protein MarR",,"antibiotic resistance gene cluster, cassette, or operon","7768850;8282690;8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4358","SPA4110","VBISalEnt134188_4358",,,"pmrA","Two-component transcriptional regulatory protein BasR/PmrA (activated by BasS/PmrB)",,"regulator modulating expression of antibiotic resistance genes","8282725;25150146;20653976",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3372","SPA3174","VBISalEnt134188_3372",,,"murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4605",,"VBISalEnt134188_4605",,,,"Multidrug efflux pump MdtM (of MFS type)",,"efflux pump conferring antibiotic resistance","23221628",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.4199","SPA3949","VBISalEnt134188_4199",,,,"Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3489","SPA3291","VBISalEnt134188_3489",,,"rplF","LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.1985","SPA1858","VBISalEnt134188_1985",,,"ybjY","Macrolide-specific efflux protein MacA",,"efflux pump conferring antibiotic resistance","11544226",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.780",,"VBISalEnt134188_0780",,,,"Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3358","SPA3162","VBISalEnt134188_3358",,,"folP","Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3458","SPA3258","VBISalEnt134188_3458",,,"acrF","Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.3814","SPA3589","VBISalEnt134188_3814",,,,"Subclass B3 beta-lactamase (EC 3.5.2.6)",,"antibiotic inactivation enzyme","22985886;16723554;12019096;26666948;18843302;11749954;26482314;22442240;15561856;10858348;18563261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","fig|295319.15.peg.49","SPA0047","VBISalEnt134188_0049",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
