Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3118","UUU_29160","VBIKlePne234392_3118",,,,"Multidrug resistance transporter => Bicyclomycin resistance protein Bcr-1",,"efflux pump conferring antibiotic resistance","8486276;16181146",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1607","UUU_14540","VBIKlePne234392_1607",,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2141",,"VBIKlePne234392_2141",,,,"Multiple antibiotic resistance protein MarB",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3143","UUU_29370","VBIKlePne234392_3143",,,,"DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3027","UUU_28290","VBIKlePne234392_3027",,,,"Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2746","UUU_23800","VBIKlePne234392_2746",,,,"Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4924","UUU_44720","VBIKlePne234392_4924",,,,"Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4862","UUU_44170","VBIKlePne234392_4862",,,,"Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4417",,"VBIKlePne234392_4417",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.168",,"VBIKlePne234392_0168",,,,"Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds",,"efflux pump conferring antibiotic resistance","11948170",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4670","UUU_42430","VBIKlePne234392_4670",,,,"Multidrug efflux pump EmrD (of MFS type)",,"efflux pump conferring antibiotic resistance","8987357;16675700",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1288",,"VBIKlePne234392_1288",,,,"AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump",,"efflux pump conferring antibiotic resistance","23010927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3028","UUU_28300","VBIKlePne234392_3028",,,,"Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.820","UUU_07780","VBIKlePne234392_0820",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4423","UUU_40340","VBIKlePne234392_4423",,,,"UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)",,"protein altering cell wall charge conferring antibiotic resistance","12704196;12429098",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4419","UUU_40310","VBIKlePne234392_4419",,,,"Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) @ Polymyxin resistance protein PmrK",,"protein altering cell wall charge conferring antibiotic resistance","11535604;16226890",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4421","UUU_40320","VBIKlePne234392_4421",,,,"UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)",,"protein altering cell wall charge conferring antibiotic resistance","15809294;11706007;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3541","UUU_32780","VBIKlePne234392_3541",,,,"Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4152","UUU_38300","VBIKlePne234392_4152",,,,"Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2121","UUU_18620","VBIKlePne234392_2121",,,,"Class A beta-lactamase (EC 3.5.2.6) => SHV family",,"antibiotic inactivation enzyme","11585791",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4278",,"VBIKlePne234392_4278",,,,"LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.949","UUU_08730","VBIKlePne234392_0949",,,,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3842","UUU_35280","VBIKlePne234392_3842",,,,"Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2784",,"VBIKlePne234392_2784",,,,"PhoP/PhoQ regulator MgrB",,"gene conferring resistance via absence","25190723",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3539","UUU_32750","VBIKlePne234392_3539",,,,"Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1394","UUU_12660","VBIKlePne234392_1394",,,,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance","9079913",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4704","UUU_42690","VBIKlePne234392_4704",,,,"Multidrug efflux pump MdtL (of MFS type)",,"efflux pump conferring antibiotic resistance","11566977",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3542","UUU_32790","VBIKlePne234392_3542",,,,"Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3306","UUU_30860","VBIKlePne234392_3306",,,,"Aminoglycosides efflux system AcrAD-TolC, inner-membrane proton/drug antiporter AcrD (RND type)",,"efflux pump conferring antibiotic resistance","10692383",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.501","UUU_04850","VBIKlePne234392_0501",,,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2527",,"VBIKlePne234392_2527",,,,"Multidrug efflux pump MdtM (of MFS type)",,"efflux pump conferring antibiotic resistance","23221628",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3026","UUU_28280","VBIKlePne234392_3026",,,,"Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA",,"efflux pump conferring antibiotic resistance","12107134",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1855",,"VBIKlePne234392_1855",,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.677","UUU_06350","VBIKlePne234392_0677",,,,"1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4164","UUU_38400","VBIKlePne234392_4164",,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4695","UUU_42630","VBIKlePne234392_4695",,,,"DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.950",,"VBIKlePne234392_0950",,,,"Transcriptional regulator of acrAB operon, AcrR",,"regulator modulating expression of antibiotic resistance genes",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4295",,"VBIKlePne234392_4295",,,,"SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2650","UUU_23080","VBIKlePne234392_2650",,,,"DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2142","UUU_18800","VBIKlePne234392_2142",,,,"Multiple antibiotic resistance protein MarA",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.729",,"VBIKlePne234392_0729",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3920","UUU_36050","VBIKlePne234392_3920",,,,"Outer membrane low permeability porin, OprD family => OccD6/OprQ involved in adhesion",,"protein modulating permeability to antibiotic","20093292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.2260","UUU_19730","VBIKlePne234392_2260",,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.527",,"VBIKlePne234392_0527",,,,"Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4248","UUU_39110","VBIKlePne234392_4248",,,,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1393",,"VBIKlePne234392_1393",,,,"Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27), conveys bacitracin resistance",,"antibiotic target protection protein","12486040;15778224;15946938",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.388","UUU_03930","VBIKlePne234392_0388",,,,"Multidrug efflux pump MdtM (of MFS type)",,"efflux pump conferring antibiotic resistance","23221628",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.3841","UUU_35270","VBIKlePne234392_3841",,,,"Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4931","UUU_44800","VBIKlePne234392_4931",,,,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.4732",,"VBIKlePne234392_4732",,,,"16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)",,"gene conferring resistance via absence","17238915",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae subsp. pneumoniae DSM 30104","fig|1162296.3.peg.1432","UUU_13020","VBIKlePne234392_1432",,,,"Macrolide-specific efflux protein MacA",,"efflux pump conferring antibiotic resistance","11544226",,,,
