Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3620",,"VBIKlePne320349_3620",,,,"1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2330",,"VBIKlePne320349_2330",,,,"Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.730",,"VBIKlePne320349_0730",,,,"Signal transduction protein PmrD, part of PhoPQ-PmrD-PmrAB multicomponent regulatory system",,"regulator modulating expression of antibiotic resistance genes","25605366;15569938;12676988",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1663",,"VBIKlePne320349_1663",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4737",,"VBIKlePne320349_4737",,,,"DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.9",,"VBIKlePne320349_0009",,,,"Macrolide export ATP-binding/permease protein MacB",,"efflux pump conferring antibiotic resistance","11544226",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5268",,"VBIKlePne320349_5268",,,,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4330",,"VBIKlePne320349_4330",,,,"Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3586",,"VBIKlePne320349_3586",,,,"Multidrug efflux pump MdtL (of MFS type)",,"efflux pump conferring antibiotic resistance","11566977",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4845",,"VBIKlePne320349_4845",,,,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3243",,"VBIKlePne320349_3243",,,,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4506",,"VBIKlePne320349_4506",,,,"16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)",,"gene conferring resistance via absence","17238915",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4563",,"VBIKlePne320349_4563",,,,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance","9079913",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3018",,"VBIKlePne320349_3018",,,,"Class A beta-lactamase (EC 3.5.2.6) => CTX-M family, extended-spectrum",,"antibiotic inactivation enzyme","17289764",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2168",,"VBIKlePne320349_2168",,,,"Aminoglycosides efflux system AcrAD-TolC, inner-membrane proton/drug antiporter AcrD (RND type)",,"efflux pump conferring antibiotic resistance","10692383",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.756",,"VBIKlePne320349_0756",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4844",,"VBIKlePne320349_4844",,,,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3410",,"VBIKlePne320349_3410",,,,"Sensor protein BasS/PmrB (activates BasR/PmrA)",,"regulator modulating expression of antibiotic resistance genes","8282725;25150146;20653976",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5265",,"VBIKlePne320349_5265",,,,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4736",,"VBIKlePne320349_4736",,,,"DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2091",,"VBIKlePne320349_2091",,,,"Translation elongation factor Tu",,"antibiotic target in susceptible species","364475;9678602",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1662",,"VBIKlePne320349_1662",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2282",,"VBIKlePne320349_2282",,,,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance","9079913",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4843",,"VBIKlePne320349_4843",,,,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",,"efflux pump conferring antibiotic resistance","1720861",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.856",,"VBIKlePne320349_0856",,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2946",,"VBIKlePne320349_2946",,,,"Multidrug efflux pump MdtM (of MFS type)",,"efflux pump conferring antibiotic resistance","23221628",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3653",,"VBIKlePne320349_3653",,,,"DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4190",,"VBIKlePne320349_4190",,,,"AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump",,"efflux pump conferring antibiotic resistance","23010927",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3099",,"VBIKlePne320349_3099",,,,"Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.755",,"VBIKlePne320349_0755",,,,"Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF",,"protein altering cell wall charge conferring antibiotic resistance","17928292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3398",,"VBIKlePne320349_3398",,,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1490",,"VBIKlePne320349_1490",,,,"Multiple antibiotic resistance protein MarA",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2265",,"VBIKlePne320349_2265",,,,"Hydrogen peroxide-inducible genes activator => OxyR",,"regulator modulating expression of antibiotic resistance genes","25799046",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2331",,"VBIKlePne320349_2331",,,,"Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5352",,"VBIKlePne320349_5352",,,,"Catalase-peroxidase KatG (EC 1.11.1.21)",,"antibiotic activation enzyme","14638486",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3244",,"VBIKlePne320349_3244",,,,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA",,"efflux pump conferring antibiotic resistance","7651136",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2329",,"VBIKlePne320349_2329",,,,"Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA",,"efflux pump conferring antibiotic resistance","1409590",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.477",,"VBIKlePne320349_0477",,,,"Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.426",,"VBIKlePne320349_0426",,,,"DNA-binding protein H-NS",,"regulator modulating expression of antibiotic resistance genes","14973023",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1238",,"VBIKlePne320349_1238",,,,"Outer membrane low permeability porin, OprD family => OccD6/OprQ involved in adhesion",,"protein modulating permeability to antibiotic","20093292",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1491",,"VBIKlePne320349_1491",,,,"Multiple antibiotic resistance protein MarR",,"antibiotic resistance gene cluster, cassette, or operon","7768850;8282690;8383113;9068629",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.8",,"VBIKlePne320349_0008",,,,"Macrolide-specific efflux protein MacA",,"efflux pump conferring antibiotic resistance","11544226",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.478",,"VBIKlePne320349_0478",,,,"Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5010",,"VBIKlePne320349_5010",,,,"Lipid A phosphoethanolamine transferase EptA/PmrC (EC 2.7.8.43)",,"protein altering cell wall charge conferring antibiotic resistance","17362200;23810904;15205413",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.4083",,"VBIKlePne320349_4083",,,,"Transcription termination factor Rho",,"antibiotic target in susceptible species","8466900",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5370",,"VBIKlePne320349_5370",,,,"Macrolide export ATP-binding/permease protein MacB",,"efflux pump conferring antibiotic resistance","11544226",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3245",,"VBIKlePne320349_3245",,,,"Transcriptional regulator of acrAB operon, AcrR",,"regulator modulating expression of antibiotic resistance genes",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2498",,"VBIKlePne320349_2498",,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1903",,"VBIKlePne320349_1903",,,,"Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.2552",,"VBIKlePne320349_2552",,,,"Multidrug resistance transporter => Bicyclomycin resistance protein Bcr-1",,"efflux pump conferring antibiotic resistance","8486276;16181146",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1904",,"VBIKlePne320349_1904",,,,"Alanine racemase (EC 5.1.1.1)",,"antibiotic target in susceptible species","19748470;24303782",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.3215",,"VBIKlePne320349_3215",,,,"DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic target in susceptible species","9293187",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1374",,"VBIKlePne320349_1374",,,,"Carbohydrate-selective porin OprB",,"protein modulating permeability to antibiotic","7768797;8125108",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.1138",,"VBIKlePne320349_1138",,,,"Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53)",,"protein altering cell wall charge conferring antibiotic resistance","11706007;15695810;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Klebsiella pneumoniae ISC21","fig|1432558.3.peg.5008",,"VBIKlePne320349_5008",,,,"Two-component transcriptional regulatory protein BasR/PmrA (activated by BasS/PmrB)",,"regulator modulating expression of antibiotic resistance genes","8282725;25150146;20653976",,,,
